organization_id,name,organization_type,place_id,district,member_count,team_count,employee_capacity,name_source,is_real_name,match_confidence,max_match_distance_m,work_place_count,source,source_id,source_url,description
ORG_N11051917214,Tectra,office,PL_N11051917214,Brampton,1,1,80,osm_name,true,verified,0.0,1,OpenStreetMap,N11051917214,https://www.openstreetmap.org/node/11051917214,OpenStreetMap name cached during data preparation: Tectra. No external company lookup occurs during runtime.
ORG_N11053297832,Lululemon,retail,PL_N11053297832,Old Toronto,1,1,15,osm_name,true,verified,0.0,1,OpenStreetMap,N11053297832,https://www.openstreetmap.org/node/11053297832,OpenStreetMap name cached during data preparation: Lululemon. No external company lookup occurs during runtime.
ORG_N11054974009,Ultimate Fades,retail,PL_N11054974009,North York,1,1,30,osm_name,true,verified,0.0,1,OpenStreetMap,N11054974009,https://www.openstreetmap.org/node/11054974009,OpenStreetMap name cached during data preparation: Ultimate Fades. No external company lookup occurs during runtime.
ORG_N11062226564,Burger King,restaurant,PL_N11062226564,North York,1,1,12,osm_name,true,verified,0.0,1,OpenStreetMap,N11062226564,https://www.openstreetmap.org/node/11062226564,OpenStreetMap name cached during data preparation: Burger King. No external company lookup occurs during runtime.
ORG_N11072183535,% Arabica,cafe,PL_N11072183535,Old Toronto,1,1,8,osm_name,true,verified,0.0,1,OpenStreetMap,N11072183535,https://www.openstreetmap.org/node/11072183535,OpenStreetMap name cached during data preparation: % Arabica. No external company lookup occurs during runtime.
ORG_N11084666292,Athletic Knit,office,PL_N11084666292,Old Toronto,3,1,80,osm_name,true,medium,90.0,2,OpenStreetMap,N11084666292,https://www.openstreetmap.org/node/11084666292,OpenStreetMap name cached during data preparation: Athletic Knit. No external company lookup occurs during runtime.
ORG_N11090819628,Gaspar Cafe,cafe,PL_N11090819628,Old Toronto,1,1,8,osm_name,true,verified,0.0,1,OpenStreetMap,N11090819628,https://www.openstreetmap.org/node/11090819628,OpenStreetMap name cached during data preparation: Gaspar Cafe. No external company lookup occurs during runtime.
ORG_N11091336111,Oxford College,university,PL_N11091336111,Scarborough,5,1,120,osm_name,true,verified,0.0,1,OpenStreetMap,N11091336111,https://www.openstreetmap.org/node/11091336111,OpenStreetMap name cached during data preparation: Oxford College. No external company lookup occurs during runtime.
ORG_N11114383380,Lamoon Thai Cafe,cafe,PL_N11114383380,Old Toronto,2,1,8,osm_name,true,verified,0.0,1,OpenStreetMap,N11114383380,https://www.openstreetmap.org/node/11114383380,OpenStreetMap name cached during data preparation: Lamoon Thai Cafe. No external company lookup occurs during runtime.
ORG_N11114385732,Pigeon Café & Bar,cafe,PL_N11114385732,Old Toronto,1,1,8,osm_name,true,verified,0.0,1,OpenStreetMap,N11114385732,https://www.openstreetmap.org/node/11114385732,OpenStreetMap name cached during data preparation: Pigeon Café & Bar. No external company lookup occurs during runtime.
ORG_N11114390408,Rooms Coffee | 915 Dupont,cafe,PL_N11114390408,Old Toronto,1,1,8,osm_name,true,verified,0.0,1,OpenStreetMap,N11114390408,https://www.openstreetmap.org/node/11114390408,OpenStreetMap name cached during data preparation: Rooms Coffee | 915 Dupont. No external company lookup occurs during runtime.
ORG_N11115201179,Bitts International Career College,university,PL_N11115201179,North York,6,1,120,osm_name,true,verified,0.0,1,OpenStreetMap,N11115201179,https://www.openstreetmap.org/node/11115201179,OpenStreetMap name cached during data preparation: Bitts International Career College. No external company lookup occurs during runtime.
ORG_N11117950315,Onlythestrong,gym,PL_N11117950315,Old Toronto,1,1,20,osm_name,true,verified,0.0,1,OpenStreetMap,N11117950315,https://www.openstreetmap.org/node/11117950315,OpenStreetMap name cached during data preparation: Onlythestrong. No external company lookup occurs during runtime.
ORG_N1111982859,Salon Concepts Spa,retail,PL_N1111982859,Vaughan,1,1,15,osm_name,true,verified,0.0,1,OpenStreetMap,N1111982859,https://www.openstreetmap.org/node/1111982859,OpenStreetMap name cached during data preparation: Salon Concepts Spa. No external company lookup occurs during runtime.
ORG_N11120023521,The Alley,cafe,PL_N11120023521,Markham,1,1,8,osm_nearby_name,true,medium,64.2,1,OpenStreetMap,N11120023521,https://www.openstreetmap.org/node/11120023521,OpenStreetMap name cached during data preparation: The Alley. No external company lookup occurs during runtime.
ORG_N1112275317,Banh Mi Boys Sandwich Shop,restaurant,PL_N1112275317,North York,1,1,12,osm_name,true,verified,0.0,1,OpenStreetMap,N1112275317,https://www.openstreetmap.org/node/1112275317,OpenStreetMap name cached during data preparation: Banh Mi Boys Sandwich Shop. No external company lookup occurs during runtime.
ORG_N1112688568,Firehouse Subs,restaurant,PL_N1112688568,Vaughan,1,1,12,osm_name,true,verified,0.0,1,OpenStreetMap,N1112688568,https://www.openstreetmap.org/node/1112688568,OpenStreetMap name cached during data preparation: Firehouse Subs. No external company lookup occurs during runtime.
ORG_N11128269949,Cossette,office,PL_N11128269949,Old Toronto,1,1,80,osm_name,true,verified,0.0,1,OpenStreetMap,N11128269949,https://www.openstreetmap.org/node/11128269949,OpenStreetMap name cached during data preparation: Cossette. No external company lookup occurs during runtime.
ORG_N11136267039,王者置業 CondoWong,office,PL_N11136267039,Richmond Hill,2,1,80,osm_name,true,medium,33.2,2,OpenStreetMap,N11136267039,https://www.openstreetmap.org/node/11136267039,OpenStreetMap name cached during data preparation: 王者置業 CondoWong. No external company lookup occurs during runtime.
ORG_N11136304053,Ucruising Vacations,retail,PL_N11136304053,Markham,2,1,15,osm_name,true,verified,0.0,1,OpenStreetMap,N11136304053,https://www.openstreetmap.org/node/11136304053,OpenStreetMap name cached during data preparation: Ucruising Vacations. No external company lookup occurs during runtime.
ORG_N11136304055,CPAP Fit,office,PL_N11136304055,Markham,1,1,80,osm_nearby_name,true,medium,27.6,1,OpenStreetMap,N11136304055,https://www.openstreetmap.org/node/11136304055,OpenStreetMap name cached during data preparation: CPAP Fit. No external company lookup occurs during runtime.
ORG_N1114112631,ScotiaLife Financial,office,PL_N1114112631,Old Toronto,1,1,80,osm_name,true,verified,0.0,1,OpenStreetMap,N1114112631,https://www.openstreetmap.org/node/1114112631,OpenStreetMap name cached during data preparation: ScotiaLife Financial. No external company lookup occurs during runtime.
ORG_N1114129259,Ming Wireless,retail,PL_N1114129259,Old Toronto,1,1,15,osm_name,true,verified,0.0,1,OpenStreetMap,N1114129259,https://www.openstreetmap.org/node/1114129259,OpenStreetMap name cached during data preparation: Ming Wireless. No external company lookup occurs during runtime.
ORG_N11147287676,Cristini Athletics,gym,PL_N11147287676,Markham,1,1,20,osm_name,true,verified,0.0,1,OpenStreetMap,N11147287676,https://www.openstreetmap.org/node/11147287676,OpenStreetMap name cached during data preparation: Cristini Athletics. No external company lookup occurs during runtime.
ORG_N11164128243,Century 21,office,PL_N11164128243,Vaughan,1,1,80,osm_name,true,verified,0.0,1,OpenStreetMap,N11164128243,https://www.openstreetmap.org/node/11164128243,OpenStreetMap name cached during data preparation: Century 21. No external company lookup occurs during runtime.
ORG_N11178365153,Evans Investment Counsel,office,PL_N11178365153,Old Toronto,7,1,80,osm_nearby_name,true,medium,68.2,2,OpenStreetMap,N11178365153,https://www.openstreetmap.org/node/11178365153,OpenStreetMap name cached during data preparation: Evans Investment Counsel. No external company lookup occurs during runtime.
ORG_N11181623835,Tim Hortons,cafe,PL_N11181623835,Vaughan,1,1,8,osm_name,true,verified,0.0,1,OpenStreetMap,N11181623835,https://www.openstreetmap.org/node/11181623835,OpenStreetMap name cached during data preparation: Tim Hortons. No external company lookup occurs during runtime.
ORG_N11183997701,Tim Hortons,cafe,PL_N11183997701,Brampton,1,1,8,osm_name,true,verified,0.0,1,OpenStreetMap,N11183997701,https://www.openstreetmap.org/node/11183997701,OpenStreetMap name cached during data preparation: Tim Hortons. No external company lookup occurs during runtime.
ORG_N11195009100,Daniel Guo's Hair Salon,retail,PL_N11195009100,Markham,1,1,15,osm_name,true,verified,0.0,1,OpenStreetMap,N11195009100,https://www.openstreetmap.org/node/11195009100,OpenStreetMap name cached during data preparation: Daniel Guo's Hair Salon. No external company lookup occurs during runtime.
ORG_N11195009107,Allan's Pastry Shop Ltd.,retail,PL_N11195009107,Markham,1,1,15,osm_name,true,verified,0.0,1,OpenStreetMap,N11195009107,https://www.openstreetmap.org/node/11195009107,OpenStreetMap name cached during data preparation: Allan's Pastry Shop Ltd.. No external company lookup occurs during runtime.
ORG_N11198708278,Mochi Doh,cafe,PL_N11198708278,Markham,1,1,8,osm_name,true,verified,0.0,1,OpenStreetMap,N11198708278,https://www.openstreetmap.org/node/11198708278,OpenStreetMap name cached during data preparation: Mochi Doh. No external company lookup occurs during runtime.
ORG_N11200692489,Tailscale,office,PL_N11200692489,Old Toronto,1,1,80,osm_nearby_name,true,high,7.7,1,OpenStreetMap,N11200692489,https://www.openstreetmap.org/node/11200692489,OpenStreetMap name cached during data preparation: Tailscale. No external company lookup occurs during runtime.
ORG_N11220854984,Elevated Body Adornment,retail,PL_N11220854984,Old Toronto,1,1,15,osm_name,true,verified,0.0,1,OpenStreetMap,N11220854984,https://www.openstreetmap.org/node/11220854984,OpenStreetMap name cached during data preparation: Elevated Body Adornment. No external company lookup occurs during runtime.
ORG_N11225661829,Chi Junky,gym,PL_N11225661829,Old Toronto,1,1,20,osm_name,true,verified,0.0,1,OpenStreetMap,N11225661829,https://www.openstreetmap.org/node/11225661829,OpenStreetMap name cached during data preparation: Chi Junky. No external company lookup occurs during runtime.
ORG_N1122902994,Spinco,gym,PL_N1122902994,Old Toronto,1,1,20,osm_name,true,verified,0.0,1,OpenStreetMap,N1122902994,https://www.openstreetmap.org/node/1122902994,OpenStreetMap name cached during data preparation: Spinco. No external company lookup occurs during runtime.
ORG_N1123647044,Rimowa,retail,PL_N1123647044,Old Toronto,1,1,15,osm_name,true,verified,0.0,1,OpenStreetMap,N1123647044,https://www.openstreetmap.org/node/1123647044,OpenStreetMap name cached during data preparation: Rimowa. No external company lookup occurs during runtime.
ORG_N1123710278,Matrix Fitness,gym,PL_N1123710278,Old Toronto,1,1,20,osm_name,true,verified,0.0,1,OpenStreetMap,N1123710278,https://www.openstreetmap.org/node/1123710278,OpenStreetMap name cached during data preparation: Matrix Fitness. No external company lookup occurs during runtime.
ORG_N1123778868,European Flooring,retail,PL_N1123778868,Old Toronto,1,1,15,osm_name,true,verified,0.0,1,OpenStreetMap,N1123778868,https://www.openstreetmap.org/node/1123778868,OpenStreetMap name cached during data preparation: European Flooring. No external company lookup occurs during runtime.
ORG_N1125366104,Second Cup,cafe,PL_N1125366104,North York,1,1,8,osm_name,true,verified,0.0,1,OpenStreetMap,N1125366104,https://www.openstreetmap.org/node/1125366104,OpenStreetMap name cached during data preparation: Second Cup. No external company lookup occurs during runtime.
ORG_N1125375183,Geneva Fine Jewellery & Watches,retail,PL_N1125375183,North York,1,1,15,osm_name,true,verified,0.0,1,OpenStreetMap,N1125375183,https://www.openstreetmap.org/node/1125375183,OpenStreetMap name cached during data preparation: Geneva Fine Jewellery & Watches. No external company lookup occurs during runtime.
ORG_N1125532862,Empress Realty Inc.,office,PL_N1125532862,North York,18,2,80,osm_nearby_name,true,medium,29.5,1,OpenStreetMap,N1125532862,https://www.openstreetmap.org/node/1125532862,OpenStreetMap name cached during data preparation: Empress Realty Inc.. No external company lookup occurs during runtime.
ORG_N1125620864,GoodLife Fitness,gym,PL_N1125620864,North York,1,1,20,osm_name,true,verified,0.0,1,OpenStreetMap,N1125620864,https://www.openstreetmap.org/node/1125620864,OpenStreetMap name cached during data preparation: GoodLife Fitness. No external company lookup occurs during runtime.
ORG_N1125689250,KoHa Pacific Kitchen,restaurant,PL_N1125689250,Old Toronto,1,1,12,osm_name,true,verified,0.0,1,OpenStreetMap,N1125689250,https://www.openstreetmap.org/node/1125689250,OpenStreetMap name cached during data preparation: KoHa Pacific Kitchen. No external company lookup occurs during runtime.
ORG_N11270397153,Full Stride Skating Lab,gym,PL_N11270397153,Brampton,2,1,20,osm_name,true,verified,0.0,1,OpenStreetMap,N11270397153,https://www.openstreetmap.org/node/11270397153,OpenStreetMap name cached during data preparation: Full Stride Skating Lab. No external company lookup occurs during runtime.
ORG_N11275718891,RE/MAX ATRIUM HOME REALTY Brokerage,office,PL_N11275718891,Markham,1,1,80,osm_name,true,verified,0.0,1,OpenStreetMap,N11275718891,https://www.openstreetmap.org/node/11275718891,OpenStreetMap name cached during data preparation: RE/MAX ATRIUM HOME REALTY Brokerage. No external company lookup occurs during runtime.
ORG_N11275718892,Upper Canada Specialty Hardware-Commercial Div.,office,PL_N11275718892,Markham,3,1,80,osm_name,true,medium,80.0,2,OpenStreetMap,N11275718892,https://www.openstreetmap.org/node/11275718892,OpenStreetMap name cached during data preparation: Upper Canada Specialty Hardware-Commercial Div.. No external company lookup occurs during runtime.
ORG_N11275718893,TimSold Inc.,office,PL_N11275718893,Markham,1,1,80,osm_name,true,verified,0.0,1,OpenStreetMap,N11275718893,https://www.openstreetmap.org/node/11275718893,OpenStreetMap name cached during data preparation: TimSold Inc.. No external company lookup occurs during runtime.
ORG_N11281293717,Sault College,university,PL_N11281293717,Old Toronto,6,1,120,osm_name,true,verified,0.0,1,OpenStreetMap,N11281293717,https://www.openstreetmap.org/node/11281293717,OpenStreetMap name cached during data preparation: Sault College. No external company lookup occurs during runtime.
ORG_N11281663890,The Sand Trap Golf Simulator & Lounge,gym,PL_N11281663890,Old Toronto,2,1,20,osm_name,true,verified,0.0,1,OpenStreetMap,N11281663890,https://www.openstreetmap.org/node/11281663890,OpenStreetMap name cached during data preparation: The Sand Trap Golf Simulator & Lounge. No external company lookup occurs during runtime.
