external_contact_id,person_id,relation_type,label,home_place_id,co_resident,availability_profile,description
EXT0000204,P00090,partner,样本外伴侣,PL_W806505692,false,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0000205,P00090,parent,样本外母亲,PL_W662521937,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0000206,P00090,minor_child,样本外未成年子女1,PL_W705010177,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0000207,P00091,parent,样本外母亲,PL_W657951662,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0000208,P00092,partner,样本外伴侣,PL_W657991774,false,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0000209,P00092,parent,样本外父亲,PL_W658201634,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0000210,P00093,partner,样本外伴侣,PL_W662535958,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0000211,P00093,parent,样本外父亲,PL_W661927881,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0000212,P00093,minor_child,样本外未成年子女1,PL_W662535958,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0000213,P00094,parent,样本外母亲,PL_W660620003,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0000214,P00095,partner,样本外伴侣,PL_W661650658,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0000215,P00095,parent,样本外母亲,PL_W659245650,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0000216,P00095,parent,样本外父亲,PL_W659129856,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0000217,P00095,minor_child,样本外未成年子女1,PL_W661650658,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0000218,P00095,minor_child,样本外未成年子女2,PL_W661650658,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0000219,P00096,partner,样本外伴侣,PL_W657992009,false,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0000220,P00096,parent,样本外母亲,PL_W661767365,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0000221,P00097,parent,样本外父亲,PL_W658477974,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0000222,P00098,partner,样本外伴侣,PL_W31619121,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0000223,P00098,parent,样本外父亲,PL_W135210298,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0000224,P00098,minor_child,样本外未成年子女1,PL_W31619121,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0000225,P00098,minor_child,样本外未成年子女2,PL_W31619121,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0000226,P00099,parent,样本外母亲,PL_W661071254,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0000227,P00100,partner,样本外伴侣,PL_W36331124,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0000228,P00100,parent,样本外母亲,PL_W659728336,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0000229,P00100,parent,样本外父亲,PL_W660078729,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0000230,P00100,minor_child,样本外未成年子女1,PL_W36331124,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0000231,P00101,parent,样本外母亲,PL_W804375601,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0000232,P00101,minor_child,样本外未成年子女1,PL_W661824658,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0000233,P00102,parent,样本外母亲,PL_W747946794,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0000234,P00102,parent,样本外父亲,PL_W661767335,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0000235,P00102,minor_child,样本外未成年子女1,PL_W767378211,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0000236,P00103,partner,样本外伴侣,PL_W660231282,false,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0000237,P00103,parent,样本外母亲,PL_W658491033,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0000238,P00103,parent,样本外父亲,PL_W1202558543,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0000239,P00104,partner,样本外伴侣,PL_W662775013,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0000240,P00104,parent,样本外母亲,PL_W662499770,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0000241,P00104,minor_child,样本外未成年子女1,PL_W662775013,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0000242,P00105,partner,样本外伴侣,PL_W796321497,false,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0000243,P00105,minor_child,样本外未成年子女1,PL_W661470462,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0000244,P00107,partner,样本外伴侣,PL_W705132821,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0000245,P00107,minor_child,样本外未成年子女1,PL_W705132821,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0000246,P00108,partner,样本外伴侣,PL_W659629689,false,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0000247,P00108,parent,样本外母亲,PL_W659322043,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0000248,P00109,partner,样本外伴侣,PL_W660637121,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0000249,P00109,parent,样本外母亲,PL_W656561487,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0000250,P00109,parent,样本外父亲,PL_W657985452,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0000251,P00110,parent,样本外父亲,PL_W661636990,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0000252,P00111,partner,样本外伴侣,PL_W705132823,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0000253,P00111,parent,样本外父亲,PL_W662163984,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0000254,P00111,minor_child,样本外未成年子女1,PL_W705132823,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0000255,P00112,partner,样本外伴侣,PL_W663310449,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0000256,P00112,parent,样本外父亲,PL_W1395074955,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0000257,P00112,minor_child,样本外未成年子女1,PL_W663310449,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0000258,P00113,parent,样本外母亲,PL_W1202408381,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0000259,P00113,parent,样本外父亲,PL_W659444844,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0000260,P00114,parent,样本外父亲,PL_W659242299,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0000261,P00115,minor_child,样本外未成年子女1,PL_W705121024,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0000262,P00115,minor_child,样本外未成年子女2,PL_W705121024,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0000263,P00116,partner,样本外伴侣,PL_W663310843,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0000264,P00117,parent,样本外父亲,PL_W657926482,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0000265,P00117,parent,样本外父亲,PL_W663312869,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0000266,P00118,partner,样本外伴侣,PL_W706078563,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0000267,P00118,parent,样本外母亲,PL_W751177003,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0000268,P00119,parent,样本外母亲,PL_W444835273,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0000269,P00119,minor_child,样本外未成年子女1,PL_W659549382,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0000270,P00119,minor_child,样本外未成年子女2,PL_W659549382,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0000271,P00120,parent,样本外父亲,PL_W663017673,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0000272,P00120,minor_child,样本外未成年子女1,PL_W660819593,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0000273,P00121,partner,样本外伴侣,PL_W660637750,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0000274,P00121,parent,样本外母亲,PL_W657994069,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0000275,P00121,minor_child,样本外未成年子女1,PL_W660637750,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0000276,P00122,parent,样本外母亲,PL_W659577636,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0000277,P00122,parent,样本外父亲,PL_W797162722,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0000278,P00124,minor_child,样本外未成年子女1,PL_W660568310,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0000279,P00125,partner,样本外伴侣,PL_W662786700,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0000280,P00125,parent,样本外母亲,PL_W661951816,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
