person_id,place_role,place_id
P00322,WORK,PL_N6845091828
P00322,CHILD_SCHOOL,PL_W25366324
P00323,HOME,PL_W31756348
P00323,WORK,PL_W442980016
P00324,HOME,PL_W33725435
P00324,WORK,PL_W660624564
P00325,HOME,PL_W659732221
P00325,WORK,PL_W659732221
P00325,CHILD_SCHOOL,PL_W226096987
P00326,HOME,PL_W660806701
P00326,WORK,PL_W660624564
P00327,HOME,PL_W704232365
P00327,WORK,PL_N9842856861
P00327,CHILD_SCHOOL,PL_W56201673
P00328,HOME,PL_W1267010749
P00328,WORK,PL_W333192880
P00329,HOME,PL_W660569209
P00329,WORK,PL_W660934414
P00329,CHILD_SCHOOL,PL_W36746611
P00330,HOME,PL_W659447019
P00330,WORK,PL_W659447019
P00330,CHILD_SCHOOL,PL_W37783195
P00331,HOME,PL_W662389574
P00331,WORK,PL_W34614474
P00331,CHILD_SCHOOL,PL_W148163965
P00332,HOME,PL_W31811184
P00332,WORK,PL_W951835028
P00333,HOME,PL_W659729088
P00333,WORK,PL_W659729088
P00334,HOME,PL_W31756331
P00334,UNIVERSITY,PL_N12898232996
P00334,CHILD_SCHOOL,PL_W70509585
P00335,HOME,PL_W661050573
P00335,WORK,PL_N13543888609
P00336,HOME,PL_W661276066
P00336,WORK,PL_W61429979
P00337,HOME,PL_W43806328
P00337,WORK,PL_W43806328
P00338,HOME,PL_W704993424
P00338,WORK,PL_N13890093482
P00339,HOME,PL_W31754518
P00339,WORK,PL_W659587770
P00340,HOME,PL_W660637467
P00340,WORK,PL_W255630385
P00341,HOME,PL_W661920453
P00341,WORK,PL_W27767625
P00342,HOME,PL_W31757258
P00342,WORK,PL_W294876668
P00342,CHILD_SCHOOL,PL_W224817368
P00343,HOME,PL_W704287221
P00343,WORK,PL_W1460928111
P00343,CHILD_SCHOOL,PL_W161236234
P00344,HOME,PL_W170052631
P00344,WORK,PL_N5223897945
P00345,HOME,PL_W32455673
P00345,WORK,PL_W34582270
P00346,HOME,PL_W661469898
P00346,UNIVERSITY,PL_N3925813284
P00347,HOME,PL_W33542534
P00347,WORK,PL_W1099726288
P00348,HOME,PL_W661822242
P00348,WORK,PL_W34204639
P00349,HOME,PL_W43811046
P00349,WORK,PL_W692005595
P00349,CHILD_SCHOOL,PL_W224816805
P00350,HOME,PL_W31756331
P00350,WORK,PL_W232951140
P00351,HOME,PL_W702587015
P00351,WORK,PL_N777338608
P00352,HOME,PL_W659444576
P00352,WORK,PL_N6603447371
P00353,HOME,PL_W702587016
P00353,WORK,PL_N5223897945
P00354,HOME,PL_W34229573
P00354,WORK,PL_W58030183
P00355,HOME,PL_W30966660
P00355,WORK,PL_W162607309
P00355,CHILD_SCHOOL,PL_W36951033
P00356,HOME,PL_W31617617
P00356,WORK,PL_W34546384
P00356,CHILD_SCHOOL,PL_W224813127
P00357,HOME,PL_W660866819
P00357,WORK,PL_W661078270
P00358,HOME,PL_W31619296
P00358,WORK,PL_W973784995
P00359,HOME,PL_W662389787
P00359,WORK,PL_N1885436866
P00359,CHILD_SCHOOL,PL_W36747398
P00360,HOME,PL_W31757882
P00360,UNIVERSITY,PL_N8755303552
P00361,HOME,PL_W661566161
P00361,UNIVERSITY,PL_N8832604496
P00362,HOME,PL_W706080733
P00362,WORK,PL_W676104927
P00362,CHILD_SCHOOL,PL_W25775044
P00363,HOME,PL_W34229575
P00363,UNIVERSITY,PL_W23447424
P00364,HOME,PL_W35798768
P00364,WORK,PL_W301418957
P00365,HOME,PL_W33725436
P00365,WORK,PL_W60428563
P00366,HOME,PL_W61955719
P00366,WORK,PL_W61955719
P00366,CHILD_SCHOOL,PL_W37783057
P00367,HOME,PL_W659340237
P00367,WORK,PL_W504121396
P00368,HOME,PL_W662775180
P00368,WORK,PL_W416989000
P00368,CHILD_SCHOOL,PL_W36728598
P00369,HOME,PL_W31616572
P00369,WORK,PL_W61698864
P00370,HOME,PL_W662174782
P00370,WORK,PL_N1125620864
P00371,HOME,PL_W656562160
P00371,WORK,PL_W31620037
P00372,HOME,PL_W31617610
P00372,UNIVERSITY,PL_W1268267050
P00373,HOME,PL_W42472532
P00373,WORK,PL_W183248448
P00374,HOME,PL_W225767241
P00374,WORK,PL_W34720688
P00375,HOME,PL_W31754502
P00375,WORK,PL_N3618391889
P00375,CHILD_SCHOOL,PL_W35836502
P00376,HOME,PL_W170055112
P00376,WORK,PL_W115222390
P00377,HOME,PL_W31754570
P00377,WORK,PL_W31754570
P00378,HOME,PL_W661822746
P00378,WORK,PL_W186024410
P00379,HOME,PL_W659333355
P00379,WORK,PL_N8288458152
P00380,HOME,PL_W661649399
P00380,WORK,PL_N11937920049
P00381,HOME,PL_W660602488
P00381,WORK,PL_W56058495
P00381,CHILD_SCHOOL,PL_W225582647
P00382,HOME,PL_W659447611
P00382,WORK,PL_W27767633
P00382,CHILD_SCHOOL,PL_W34617374
P00383,HOME,PL_W705010197
P00383,WORK,PL_W60304156
P00384,HOME,PL_W705529515
P00384,WORK,PL_N6357163296
P00385,HOME,PL_W31373428
P00385,WORK,PL_W231977751
P00386,HOME,PL_W662711465
P00386,WORK,PL_W315222503
P00387,HOME,PL_W55200610
P00387,WORK,PL_N7879203435
P00387,CHILD_SCHOOL,PL_N7725077141
P00388,HOME,PL_W659340422
P00388,WORK,PL_N3442199472
P00389,HOME,PL_W427224029
P00389,WORK,PL_W663829669
P00390,HOME,PL_W662726485
P00390,WORK,PL_W41264916
P00390,CHILD_SCHOOL,PL_W43605743
P00391,HOME,PL_W704196071
P00391,WORK,PL_W115222390
P00392,HOME,PL_W660831595
P00392,UNIVERSITY,PL_W61759776
P00393,HOME,PL_W34777546
P00393,WORK,PL_W804639074
P00394,HOME,PL_W611916707
P00394,WORK,PL_N13124257272
P00395,HOME,PL_W143654379
P00395,WORK,PL_N13625545292
P00396,HOME,PL_W659333164
P00396,WORK,PL_W245209100
P00397,HOME,PL_W659446993
P00397,WORK,PL_N13971311578
P00397,CHILD_SCHOOL,PL_N5444147981
P00398,HOME,PL_W705740400
P00398,WORK,PL_N2883876001
P00399,HOME,PL_W661324364
P00399,WORK,PL_W248103628
P00400,HOME,PL_W1204543056
P00400,WORK,PL_W33580855
P00401,HOME,PL_W233647044
P00401,UNIVERSITY,PL_W23447424
P00401,CHILD_SCHOOL,PL_W75367984
P00402,HOME,PL_W705218730
P00402,WORK,PL_W662099819
P00402,CHILD_SCHOOL,PL_W33725547
P00403,HOME,PL_W370438991
P00403,WORK,PL_W304467254
P00403,CHILD_SCHOOL,PL_W35835815
P00404,HOME,PL_W31617612
P00404,WORK,PL_W27778414
P00405,HOME,PL_W31811118
P00405,WORK,PL_N6422118762
P00406,HOME,PL_W143657050
P00406,WORK,PL_W658011237
P00407,HOME,PL_W704594312
P00407,WORK,PL_W170051001
P00407,CHILD_SCHOOL,PL_W37236885
P00408,HOME,PL_W704729324
P00408,WORK,PL_W1418991792
P00409,HOME,PL_W662535997
P00409,WORK,PL_W56058495
P00409,CHILD_SCHOOL,PL_N4015705823
P00410,HOME,PL_W31451019
P00410,WORK,PL_W796654969
P00410,CHILD_SCHOOL,PL_W41364189
P00411,HOME,PL_W705218749
P00411,WORK,PL_N3654403517
P00412,HOME,PL_W660602368
P00412,WORK,PL_W662149303
P00413,HOME,PL_W469779620
P00413,WORK,PL_W660222957
P00413,CHILD_SCHOOL,PL_W37404404
P00414,HOME,PL_W31754697
P00414,WORK,PL_N1365110586
P00414,CHILD_SCHOOL,PL_W56201673
P00415,HOME,PL_W659246212
P00415,WORK,PL_W797144957
P00416,HOME,PL_W662257890
P00416,WORK,PL_W292084213
P00416,CHILD_SCHOOL,PL_W35836083
P00417,HOME,PL_W229483556
P00417,UNIVERSITY,PL_W161110169
P00418,HOME,PL_W31757792
P00418,WORK,PL_W1544282802
P00419,HOME,PL_W659333355
P00419,WORK,PL_N13915723228
P00419,CHILD_SCHOOL,PL_N5444147981
P00420,HOME,PL_W36888109
P00420,WORK,PL_W659587785
P00420,CHILD_SCHOOL,PL_W35798021
P00421,HOME,PL_W705649183
P00421,WORK,PL_W59144913
P00421,CHILD_SCHOOL,PL_N2332638609
P00422,HOME,PL_W572761380
P00422,UNIVERSITY,PL_W1504222290
P00423,HOME,PL_W704945373
P00423,WORK,PL_W679550929
P00424,HOME,PL_W31373517
P00424,WORK,PL_N12863156081
P00425,HOME,PL_W283005667
P00425,WORK,PL_W265703121
P00426,HOME,PL_W659839508
P00426,WORK,PL_W122198143
P00427,HOME,PL_W661919939
P00427,WORK,PL_W804618150
P00427,CHILD_SCHOOL,PL_W36880102
P00428,HOME,PL_W31624354
P00428,WORK,PL_W67141459
P00428,CHILD_SCHOOL,PL_W56051910
P00429,HOME,PL_W659445600
P00429,WORK,PL_W662213142
P00430,HOME,PL_W660636671
P00430,WORK,PL_W150506087
P00431,HOME,PL_W702554514
P00431,WORK,PL_W804360806
P00431,CHILD_SCHOOL,PL_W688045884
P00432,HOME,PL_W1518710184
P00432,WORK,PL_W103093413
P00432,CHILD_SCHOOL,PL_W201704236
P00433,HOME,PL_W705563021
P00433,WORK,PL_W354395308
P00433,CHILD_SCHOOL,PL_W34617346
P00434,HOME,PL_W662177647
P00434,WORK,PL_W660357354
P00435,HOME,PL_W1275524431
P00435,WORK,PL_W58326721
P00436,HOME,PL_W114706279
P00436,WORK,PL_N1386854884
P00437,HOME,PL_W661470876
P00437,UNIVERSITY,PL_N9633703338
P00438,HOME,PL_W450697861
P00438,WORK,PL_W61429677
P00439,HOME,PL_W31754491
P00439,WORK,PL_W334916363
P00439,CHILD_SCHOOL,PL_W32819968
P00440,HOME,PL_W705649169
P00440,WORK,PL_N4429343396
P00441,HOME,PL_W703923702
P00441,WORK,PL_W660624564
P00442,HOME,PL_W416778780
P00442,WORK,PL_W58936524
P00442,CHILD_SCHOOL,PL_W42709352
P00443,HOME,PL_W660637579
P00443,WORK,PL_W669794330
P00444,HOME,PL_W661047914
P00444,WORK,PL_N7685020700
P00444,CHILD_SCHOOL,PL_W186575881
P00445,HOME,PL_W662175307
P00445,WORK,PL_W220029026
P00445,CHILD_SCHOOL,PL_W32121754
P00446,HOME,PL_W661205094
P00446,WORK,PL_W661193375
P00447,HOME,PL_W705625074
P00447,WORK,PL_W705625074
P00448,HOME,PL_W35835254
P00448,WORK,PL_N6240358402
P00449,HOME,PL_W122356169
P00449,WORK,PL_W32052212
P00449,CHILD_SCHOOL,PL_W35797979
P00450,HOME,PL_W31451018
P00450,WORK,PL_N12752276980
P00451,HOME,PL_W662534844
P00451,WORK,PL_N13890093470
P00452,HOME,PL_W659454383
P00452,WORK,PL_W678970362
P00452,CHILD_SCHOOL,PL_W225936202
P00453,HOME,PL_W704292297
P00453,WORK,PL_W659572852
P00453,CHILD_SCHOOL,PL_W121969533
P00454,HOME,PL_W129727109
P00454,WORK,PL_W62058574
P00454,CHILD_SCHOOL,PL_W31756363
P00455,HOME,PL_W662727453
P00455,WORK,PL_W662441560
P00456,HOME,PL_W31451095
P00456,WORK,PL_W31812609
P00457,HOME,PL_W662177100
P00457,WORK,PL_W31617640
P00457,CHILD_SCHOOL,PL_W36543496
P00458,HOME,PL_W660980718
P00458,WORK,PL_N7211739897
P00459,HOME,PL_W705507615
P00459,WORK,PL_W122198734
P00459,CHILD_SCHOOL,PL_W34769549
P00460,HOME,PL_W661840699
P00460,UNIVERSITY,PL_W161110169
P00461,HOME,PL_W660867227
P00461,WORK,PL_N4341877290
P00462,HOME,PL_W978051264
P00462,WORK,PL_W58335971
P00463,HOME,PL_W33725066
P00463,WORK,PL_W804360806
P00464,HOME,PL_W31373086
P00464,WORK,PL_W663827167
P00465,HOME,PL_W31756292
P00465,WORK,PL_W96975978
P00465,CHILD_SCHOOL,PL_W24501824
P00466,HOME,PL_W660806679
P00466,WORK,PL_W59244402
P00466,CHILD_SCHOOL,PL_W36368280
P00467,HOME,PL_W704229394
P00467,WORK,PL_N5348818286
P00467,CHILD_SCHOOL,PL_W36746607
P00468,HOME,PL_W31624354
P00468,WORK,PL_N2146960322
P00469,HOME,PL_W659241988
P00469,WORK,PL_W1230109207
P00470,HOME,PL_W143654373
P00470,WORK,PL_W106181672
P00470,CHILD_SCHOOL,PL_W170267116
P00471,HOME,PL_W705881544
P00471,WORK,PL_N390360901
P00472,HOME,PL_W221555655
P00472,WORK,PL_W35155100
P00473,HOME,PL_W170055114
P00473,WORK,PL_N10572768000
P00474,HOME,PL_W662095051
P00474,WORK,PL_W461483026
P00474,CHILD_SCHOOL,PL_W36543496
P00475,HOME,PL_W659333866
P00475,WORK,PL_W659333866
P00476,HOME,PL_W704232378
P00476,WORK,PL_W453440703
P00476,CHILD_SCHOOL,PL_W57047252
P00477,HOME,PL_W43805236
P00477,UNIVERSITY,PL_N7781377932
P00478,HOME,PL_W770873612
P00478,WORK,PL_W770873612
P00478,CHILD_SCHOOL,PL_W34617360
P00479,HOME,PL_W34229572
P00479,UNIVERSITY,PL_W1504222290
P00480,HOME,PL_W1204906983
P00480,WORK,PL_W1204906983
P00480,CHILD_SCHOOL,PL_W822689780
P00481,HOME,PL_W659728674
P00481,WORK,PL_W659728674
P00482,HOME,PL_W660079287
P00482,UNIVERSITY,PL_W1502659706
P00483,HOME,PL_W703932818
P00483,WORK,PL_N730314298
P00483,CHILD_SCHOOL,PL_W225859145
P00484,HOME,PL_W659448596
P00484,WORK,PL_W937324127
P00485,HOME,PL_W659732331
P00485,WORK,PL_W66967683
P00486,HOME,PL_W31754571
P00486,WORK,PL_W552173331
P00487,HOME,PL_W702145963
P00487,WORK,PL_W599480360
P00488,HOME,PL_W704634888
P00488,WORK,PL_N12247061816
P00489,HOME,PL_W659334252
P00489,WORK,PL_W662150031
P00490,HOME,PL_W702169769
P00490,WORK,PL_W659605645
P00490,CHILD_SCHOOL,PL_W24159328
P00491,HOME,PL_W705125020
P00491,WORK,PL_N3418249775
P00492,HOME,PL_W31754574
P00492,WORK,PL_W34587722
P00493,HOME,PL_W704993428
P00493,WORK,PL_W805394111
P00493,CHILD_SCHOOL,PL_W57052280
P00494,HOME,PL_W1275527442
P00494,WORK,PL_N6597442230
P00494,CHILD_SCHOOL,PL_W121872356
P00495,HOME,PL_W659448870
P00495,WORK,PL_W443995276
P00496,HOME,PL_W1245991289
P00496,WORK,PL_W77743230
P00497,HOME,PL_W702142765
P00497,WORK,PL_N6343511085
P00498,HOME,PL_W705845652
P00498,WORK,PL_W983838096
P00498,CHILD_SCHOOL,PL_W186575947
P00499,HOME,PL_W170055111
P00499,WORK,PL_N6547194178
P00499,CHILD_SCHOOL,PL_W36861511
P00500,HOME,PL_W36791714
P00500,WORK,PL_N11114383380
P00501,HOME,PL_W1204945366
P00501,WORK,PL_W416989000
P00502,HOME,PL_W89185222
P00502,WORK,PL_W89185222
P00502,CHILD_SCHOOL,PL_W41841601
P00503,HOME,PL_W41405392
P00503,WORK,PL_W27767625
P00504,HOME,PL_W661330450
P00504,WORK,PL_N6685670028
P00504,CHILD_SCHOOL,PL_N7108092021
P00505,HOME,PL_W659449185
P00505,WORK,PL_W661250199
P00506,HOME,PL_W1307373828
P00506,WORK,PL_W55461754
P00507,HOME,PL_W1204537103
P00507,WORK,PL_W495300892
P00507,CHILD_SCHOOL,PL_W235324578
P00508,HOME,PL_W661205133
P00508,WORK,PL_W704997239
P00509,HOME,PL_W659452079
P00509,WORK,PL_W34615187
P00510,HOME,PL_W705882028
P00510,WORK,PL_W670272329
P00510,CHILD_SCHOOL,PL_N7659648005
P00511,HOME,PL_W661566328
P00511,WORK,PL_W60185759
P00512,HOME,PL_W661841947
P00512,WORK,PL_N5372577218
P00513,HOME,PL_W659341011
P00513,WORK,PL_W61698828
P00514,HOME,PL_W33036595
P00514,WORK,PL_N13298642268
P00514,CHILD_SCHOOL,PL_W25289564
P00515,HOME,PL_W55218274
P00515,WORK,PL_W438900671
P00516,HOME,PL_W660831390
P00516,WORK,PL_N6325961195
P00516,CHILD_SCHOOL,PL_W285896860
P00517,HOME,PL_W31451096
P00517,WORK,PL_N1122902994
P00518,HOME,PL_W660837626
P00518,WORK,PL_N6363116932
P00519,HOME,PL_W659548741
P00519,WORK,PL_N7708066748
P00520,HOME,PL_W705507609
P00520,WORK,PL_W61760417
P00520,CHILD_SCHOOL,PL_W24725316
P00521,HOME,PL_W36819817
P00521,WORK,PL_W132894800
P00521,CHILD_SCHOOL,PL_W35545754
P00522,HOME,PL_W31617612
P00522,WORK,PL_N3999139124
P00523,HOME,PL_W506136037
P00523,WORK,PL_W179653213
P00524,HOME,PL_W31373517
P00524,WORK,PL_W658468178
P00525,HOME,PL_W702557442
P00525,UNIVERSITY,PL_W1504225085
P00526,HOME,PL_W661050679
P00526,WORK,PL_W184344340
P00526,CHILD_SCHOOL,PL_W179180309
P00527,HOME,PL_W659460562
P00527,UNIVERSITY,PL_N783499436
P00528,HOME,PL_W285896419
P00528,WORK,PL_W696724484
P00529,HOME,PL_W662177562
P00529,WORK,PL_N530783844
P00529,CHILD_SCHOOL,PL_W220920995
P00530,HOME,PL_W31754596
P00530,WORK,PL_W661021443
P00531,HOME,PL_W41405398
P00531,WORK,PL_W70510691
P00532,HOME,PL_W33564022
P00532,WORK,PL_W27778414
P00533,HOME,PL_W660583904
P00533,WORK,PL_W55946866
P00534,HOME,PL_W31622235
P00534,WORK,PL_W34582435
P00535,HOME,PL_W704729327
P00535,WORK,PL_W662097486
P00535,CHILD_SCHOOL,PL_W288675892
P00536,HOME,PL_W36921201
P00536,WORK,PL_W257053580
P00537,HOME,PL_W704287221
P00537,WORK,PL_W661078287
P00538,HOME,PL_W703946864
P00538,WORK,PL_W32610196
P00539,HOME,PL_W114706282
P00539,WORK,PL_W114706282
P00540,HOME,PL_W656561853
P00540,WORK,PL_N10559886561
P00541,HOME,PL_W31757862
P00541,WORK,PL_W676111876
P00541,CHILD_SCHOOL,PL_N2346655835
P00542,HOME,PL_W705132821
P00542,WORK,PL_W231983649
P00543,HOME,PL_W978051268
P00543,WORK,PL_W188119228
P00544,HOME,PL_W703251916
P00544,WORK,PL_W659581421
P00544,CHILD_SCHOOL,PL_N7108065615
P00545,HOME,PL_W770873612
P00545,UNIVERSITY,PL_N12898232996
P00546,HOME,PL_W702560123
P00546,WORK,PL_N12995864441
P00547,HOME,PL_W705529528
P00547,WORK,PL_N13075134483
P00548,HOME,PL_W32771030
P00548,WORK,PL_N6181451952
P00548,CHILD_SCHOOL,PL_W148163965
P00549,HOME,PL_W1254489313
P00549,WORK,PL_W34121733
P00549,CHILD_SCHOOL,PL_W688047029
P00550,HOME,PL_W33036594
P00550,WORK,PL_W367536575
P00551,HOME,PL_W31754521
P00551,WORK,PL_N6358218178
P00552,HOME,PL_W659340134
P00552,WORK,PL_W676445243
P00553,HOME,PL_W660867512
P00553,WORK,PL_W31926854
P00554,HOME,PL_W660838117
P00554,WORK,PL_W122198144
P00555,HOME,PL_W41405398
P00555,WORK,PL_W288357285
P00556,HOME,PL_W702587016
P00556,WORK,PL_W61698844
P00557,HOME,PL_W659340979
P00557,WORK,PL_W663828893
P00558,HOME,PL_W1254765685
P00558,UNIVERSITY,PL_N7781377932
P00559,HOME,PL_W31373431
P00559,WORK,PL_N4423107508
P00560,HOME,PL_W661074344
P00560,WORK,PL_N4046617967
P00561,HOME,PL_W660820067
P00561,WORK,PL_W658233176
P00562,HOME,PL_W291196701
P00562,WORK,PL_N1244924793
P00563,HOME,PL_W36791499
P00563,WORK,PL_W170052746
P00563,CHILD_SCHOOL,PL_W68507025
P00564,HOME,PL_W659340578
P00564,UNIVERSITY,PL_W1504225085
P00565,HOME,PL_W1348023078
P00565,WORK,PL_W43805203
P00566,HOME,PL_W659830184
P00566,WORK,PL_W60330205
P00567,HOME,PL_W704229398
P00567,WORK,PL_N1191695955
P00567,CHILD_SCHOOL,PL_W161236234
P00568,HOME,PL_W31451052
P00568,UNIVERSITY,PL_N11406187968
P00569,HOME,PL_W705737455
P00569,UNIVERSITY,PL_N13951193852
P00570,HOME,PL_W31754471
P00570,WORK,PL_W1456053276
P00571,HOME,PL_W659446574
P00571,WORK,PL_W47655545
P00572,HOME,PL_W1204794312
P00572,WORK,PL_N4368028495
P00572,CHILD_SCHOOL,PL_W417888719
P00573,HOME,PL_W660634446
P00573,WORK,PL_W301418957
P00574,HOME,PL_W31373437
P00574,WORK,PL_N6386093040
P00574,CHILD_SCHOOL,PL_W36332059
P00575,HOME,PL_W661207111
P00575,WORK,PL_W661207111
P00576,HOME,PL_W705529526
P00576,UNIVERSITY,PL_W23447393
P00577,HOME,PL_W41405417
P00577,WORK,PL_W41405417
P00578,HOME,PL_W32224953
P00578,WORK,PL_N5658771340
P00579,HOME,PL_W660638890
P00579,WORK,PL_W662441669
P00580,HOME,PL_W659449041
P00580,UNIVERSITY,PL_W23447514
P00581,HOME,PL_W170055111
P00581,WORK,PL_W58431302
P00582,HOME,PL_W660078467
P00582,WORK,PL_W657927636
P00583,HOME,PL_W31617620
P00583,WORK,PL_W211733485
P00584,HOME,PL_W699293503
P00584,WORK,PL_W105516635
P00585,HOME,PL_W662390102
P00585,WORK,PL_W660832883
P00585,CHILD_SCHOOL,PL_W24986415
P00586,HOME,PL_W33036600
P00586,WORK,PL_N12817979885
P00587,HOME,PL_W89185222
P00587,WORK,PL_N7086847719
P00588,HOME,PL_W32224948
P00588,UNIVERSITY,PL_W23447424
P00589,HOME,PL_W660637385
P00589,WORK,PL_N7048236683
P00589,CHILD_SCHOOL,PL_W224442293
P00590,HOME,PL_W34777543
P00590,WORK,PL_W34121733
P00591,HOME,PL_W659830402
P00591,WORK,PL_W55462316
P00592,HOME,PL_W705565525
P00592,WORK,PL_W804363094
P00593,HOME,PL_W34777546
P00593,WORK,PL_W661193466
P00594,HOME,PL_W706093827
P00594,WORK,PL_W660624564
P00594,CHILD_SCHOOL,PL_W35800152
P00595,HOME,PL_W662774411
P00595,WORK,PL_W236148180
P00596,HOME,PL_W660602877
P00596,WORK,PL_N11225661829
P00596,CHILD_SCHOOL,PL_W36370852
P00597,HOME,PL_W31451199
P00597,WORK,PL_W663313968
P00597,CHILD_SCHOOL,PL_W33396453
P00598,HOME,PL_W31757277
P00598,WORK,PL_W150432577
P00599,HOME,PL_W661565635
P00599,WORK,PL_W43804626
P00599,CHILD_SCHOOL,PL_W26949764
P00600,HOME,PL_W1263417841
P00600,WORK,PL_W661079401
P00601,HOME,PL_W660837518
P00601,WORK,PL_W231773826
P00601,CHILD_SCHOOL,PL_W36817966
P00602,HOME,PL_W660867598
P00602,WORK,PL_N7553578778
P00602,CHILD_SCHOOL,PL_W36817966
P00603,HOME,PL_W767401495
P00603,WORK,PL_W128573567
P00604,HOME,PL_W705882028
P00604,WORK,PL_N12770927832
P00604,CHILD_SCHOOL,PL_W255480069
P00605,HOME,PL_W706078563
P00605,WORK,PL_N2202202200
P00606,HOME,PL_W662176180
P00606,WORK,PL_W659587866
P00606,CHILD_SCHOOL,PL_W36368280
P00607,HOME,PL_W660347221
P00607,WORK,PL_W151519194
P00607,CHILD_SCHOOL,PL_W35835815
P00608,HOME,PL_W31754518
P00608,WORK,PL_W332358184
P00608,CHILD_SCHOOL,PL_W704997229
P00609,HOME,PL_W170052636
P00609,WORK,PL_W659581416
P00609,CHILD_SCHOOL,PL_W31956205
P00610,HOME,PL_W114706475
P00610,WORK,PL_W444618588
P00611,HOME,PL_W661920858
P00611,WORK,PL_N6415245495
P00612,HOME,PL_W659829644
P00612,WORK,PL_W504492545
P00613,HOME,PL_W660839146
P00613,WORK,PL_N12456228544
P00614,HOME,PL_W659455373
P00614,WORK,PL_W182282890
P00615,HOME,PL_W705845656
P00615,WORK,PL_W704196077
P00615,CHILD_SCHOOL,PL_W29234699
P00616,HOME,PL_W36791704
P00616,WORK,PL_N4161816312
P00616,CHILD_SCHOOL,PL_W25775106
P00617,HOME,PL_W662535460
P00617,WORK,PL_W7969162
P00618,HOME,PL_W67091562
P00618,UNIVERSITY,PL_N12091108919
P00619,HOME,PL_W662094459
P00619,UNIVERSITY,PL_N13704267913
P00620,HOME,PL_W659341573
P00620,WORK,PL_N420542926
P00620,CHILD_SCHOOL,PL_W184368202
P00621,HOME,PL_W1163968780
P00621,WORK,PL_W661813071
P00622,HOME,PL_W32122686
P00622,WORK,PL_W236336973
P00622,CHILD_SCHOOL,PL_W195493031
P00623,HOME,PL_W31754568
P00623,WORK,PL_W191317327
P00624,HOME,PL_W659451655
P00624,WORK,PL_W1338765141
P00625,HOME,PL_W706190948
P00625,WORK,PL_N12898094586
P00626,HOME,PL_W661205485
P00626,WORK,PL_W659539185
P00626,CHILD_SCHOOL,PL_N2611249739
P00627,HOME,PL_W42472532
P00627,WORK,PL_W62058559
P00627,CHILD_SCHOOL,PL_N7766322681
P00628,HOME,PL_W659548617
P00628,UNIVERSITY,PL_W23447514
P00629,HOME,PL_W659548682
P00629,WORK,PL_W160173308
P00630,HOME,PL_W31373517
P00630,WORK,PL_N1392109023
P00630,CHILD_SCHOOL,PL_W35798775
P00631,HOME,PL_W1255380081
P00631,WORK,PL_N14008778196
P00631,CHILD_SCHOOL,PL_W688267157
P00632,HOME,PL_W67091562
P00632,UNIVERSITY,PL_W60304653
P00633,HOME,PL_W705529525
P00633,WORK,PL_N3618391889
P00634,HOME,PL_W41405392
P00634,WORK,PL_W148646768
P00634,CHILD_SCHOOL,PL_W36370852
P00635,HOME,PL_W978051260
P00635,WORK,PL_W34749808
P00636,HOME,PL_W660867614
P00636,WORK,PL_W1446758390
P00637,HOME,PL_W705507586
P00637,WORK,PL_W705507586
P00638,HOME,PL_W661074720
P00638,WORK,PL_W83232125
P00639,HOME,PL_W704995219
P00639,WORK,PL_W59244437
P00640,HOME,PL_W705010197
P00640,WORK,PL_W662097486
P00641,HOME,PL_W660569405
P00641,WORK,PL_N410799727
P00642,HOME,PL_W659453674
P00642,WORK,PL_N579253709
P00642,CHILD_SCHOOL,PL_W186575881
P00643,HOME,PL_W31451094
P00643,WORK,PL_W31451094
P00643,CHILD_SCHOOL,PL_W160521056
P00644,HOME,PL_W31811114
P00644,UNIVERSITY,PL_W1024399954
P00645,HOME,PL_W704997226
P00645,WORK,PL_W657979434
P00646,HOME,PL_W143654372
P00646,WORK,PL_W55029513
P00647,HOME,PL_W31617620
P00647,WORK,PL_N14116345451
P00647,CHILD_SCHOOL,PL_W25366324
P00648,HOME,PL_W143654372
P00648,WORK,PL_N7581344013
P00649,HOME,PL_W43806328
P00649,UNIVERSITY,PL_N9376637799
P00650,HOME,PL_W660637211
P00650,WORK,PL_W677205549
P00650,CHILD_SCHOOL,PL_W24501824
P00651,HOME,PL_W1204945119
P00651,WORK,PL_N2801513934
P00652,HOME,PL_W702169775
P00652,WORK,PL_W179297875
P00653,HOME,PL_W659732950
P00653,WORK,PL_W58336258
P00654,HOME,PL_W31451021
P00654,WORK,PL_W659094341
P00654,CHILD_SCHOOL,PL_W33503129
P00655,HOME,PL_W31617613
P00655,WORK,PL_W33405960
P00655,CHILD_SCHOOL,PL_W43605743
P00656,HOME,PL_W31757256
P00656,UNIVERSITY,PL_W61759776
P00657,HOME,PL_W221555625
P00657,WORK,PL_N3559278292
P00657,CHILD_SCHOOL,PL_W42525283
P00658,HOME,PL_W660601640
P00658,WORK,PL_W705649174
P00659,HOME,PL_W34777541
P00659,WORK,PL_W198249382
P00659,CHILD_SCHOOL,PL_N13625366295
P00660,HOME,PL_W36921199
P00660,WORK,PL_N6554893305
P00661,HOME,PL_W531109678
P00661,WORK,PL_N6547986937
P00662,HOME,PL_W659447844
P00662,WORK,PL_W1284638392
P00663,HOME,PL_W31617620
P00663,WORK,PL_W89185218
P00663,CHILD_SCHOOL,PL_W25775106
P00664,HOME,PL_W31373086
P00664,WORK,PL_W33542526
