person_id,organization_id,team_id,member_role,work_place_id,match_distance_m,match_confidence
P00279,ORG_N3791777257,ORG_N3791777257_T001,厨师,PL_N3791777257,0.0,verified
P00280,ORG_W59244475,ORG_W59244475_T001,客户专员,PL_W59244475,0.0,verified
P00281,ORG_N547498239,ORG_N547498239_T001,本科生,PL_N547498239,0.0,verified
P00282,ORG_UNRES_W662259412,ORG_UNRES_W662259412_T001,销售代表,PL_W662259412,0.0,unresolved
P00283,ORG_UNRES_W801930757,ORG_UNRES_W801930757_T001,产品经理,PL_W801930757,0.0,unresolved
P00284,ORG_N7570784647,ORG_N7570784647_T002,高级数据分析师,PL_W1541291357,59.4,medium
P00285,ORG_UNRES_W662766749,ORG_UNRES_W662766749_T001,采购专员,PL_W662766749,0.0,unresolved
P00286,ORG_N6334487386,ORG_N6334487386_T001,餐厅服务员,PL_N6334487386,0.0,verified
P00287,ORG_W33764719,ORG_W33764719_T001,数据分析师,PL_W33764719,0.0,verified
P00288,ORG_W148646768,ORG_W148646768_T001,酒店服务人员,PL_W148646768,0.0,verified
P00289,ORG_UNRES_W33513200,ORG_UNRES_W33513200_T001,搬运工,PL_W33513200,0.0,unresolved
P00290,ORG_N2625364677,ORG_N2625364677_T001,收银员,PL_N2625364677,0.0,verified
P00291,ORG_UNRES_W662762554,ORG_UNRES_W662762554_T001,独立程序员,PL_W662762554,0.0,unresolved
P00292,ORG_N12895817528,ORG_N12895817528_T001,客服,PL_N12895817528,0.0,verified
P00293,ORG_N7797321403,ORG_N7797321403_T001,博士研究生,PL_N7797321403,0.0,verified
P00294,ORG_N1244922919,ORG_N1244922919_T001,保安,PL_N1244922919,0.0,verified
P00295,ORG_W160182860,ORG_W160182860_T001,软件工程师,PL_W935887012,18.8,high
P00296,ORG_W286262607,ORG_W286262607_T001,高级软件工程师,PL_W286262607,0.0,verified
P00297,ORG_N6545684809,ORG_N6545684809_T001,翻译,PL_W32706591,60.1,medium
P00298,ORG_UNRES_W112757867,ORG_UNRES_W112757867_T001,产品经理,PL_W112757867,0.0,unresolved
P00299,ORG_UNRES_W669604299,ORG_UNRES_W669604299_T001,设计师,PL_W669604299,0.0,unresolved
P00300,ORG_W55029942,ORG_W55029942_T001,区域经理,PL_W55029942,0.0,verified
P00301,ORG_N3729410887,ORG_N3729410887_T001,咖啡师,PL_N3729410887,0.0,verified
P00302,ORG_UNRES_W56238428,ORG_UNRES_W56238428_T001,建筑工人,PL_W56238428,0.0,unresolved
P00303,ORG_N13667122343,ORG_N13667122343_T001,产品经理,PL_N13667122343,0.0,verified
P00304,ORG_N2704939079,ORG_N2704939079_T001,运营专员,PL_N2704939079,0.0,verified
P00305,ORG_W33570228,ORG_W33570228_T001,产品经理,PL_W33570228,0.0,verified
P00306,ORG_W58362432,ORG_W58362432_T001,项目经理,PL_W58362432,0.0,verified
P00307,ORG_UNRES_W661251352,ORG_UNRES_W661251352_T001,汽车技师,PL_W661251352,0.0,unresolved
P00308,ORG_UNRES_W43805669,ORG_UNRES_W43805669_T001,维修技师,PL_W43805669,0.0,unresolved
P00309,ORG_N6546274462,ORG_N6546274462_T001,客服,PL_N6546274462,0.0,verified
P00310,ORG_N2346786893,ORG_N2346786893_T001,零售店员,PL_N2346786893,0.0,verified
P00311,ORG_N6561911453,ORG_N6561911453_T001,理发师,PL_N6561911453,0.0,verified
P00312,ORG_UNRES_W674573763,ORG_UNRES_W674573763_T001,配送员,PL_W674573763,0.0,unresolved
P00313,ORG_W436018569,ORG_W436018569_T001,房产经纪,PL_W436018569,0.0,verified
P00314,ORG_W31249292,ORG_W31249292_T001,设计师,PL_W31249292,0.0,verified
P00315,ORG_N214312005,ORG_N214312005_T001,保安,PL_N214312005,0.0,verified
P00316,ORG_UNRES_W61011663,ORG_UNRES_W61011663_T001,快递员,PL_W61011663,0.0,unresolved
P00317,ORG_N13041844671,ORG_N13041844671_T001,咖啡师,PL_N13041844671,0.0,verified
P00318,ORG_UNRES_W67132136,ORG_UNRES_W67132136_T001,HR经理,PL_W67132136,0.0,unresolved
P00319,ORG_N10537982829,ORG_N10537982829_T001,高级运营专员,PL_W31451804,46.0,medium
P00320,ORG_N6565345448,ORG_N6565345448_T001,客服,PL_N6565345448,0.0,verified
P00321,ORG_N13879320058,ORG_N13879320058_T001,本科生,PL_N13879320058,0.0,verified
P00322,ORG_N6845091828,ORG_N6845091828_T001,私教,PL_N6845091828,0.0,verified
P00323,ORG_W442980016,ORG_W442980016_T001,收银员,PL_W442980016,0.0,verified
P00324,ORG_UNRES_W660624564,ORG_UNRES_W660624564_T001,安装工,PL_W660624564,0.0,unresolved
P00325,ORG_UNRES_W659732221,ORG_UNRES_W659732221_T001,自由设计师,PL_W659732221,0.0,unresolved
P00326,ORG_N1125532862,ORG_N1125532862_T002,财务主管,PL_W660624564,29.5,medium
P00327,ORG_N9842856861,ORG_N9842856861_T001,收银员,PL_N9842856861,0.0,verified
P00328,ORG_UNRES_W333192880,ORG_UNRES_W333192880_T001,搬运工,PL_W333192880,0.0,unresolved
P00329,ORG_UNRES_W660934414,ORG_UNRES_W660934414_T001,高级数据分析师,PL_W660934414,0.0,unresolved
P00330,ORG_UNRES_W659447019,ORG_UNRES_W659447019_T001,独立程序员,PL_W659447019,0.0,unresolved
P00331,ORG_W34614474,ORG_W34614474_T001,汽车技师,PL_W34614474,0.0,verified
P00332,ORG_N13983285347,ORG_N13983285347_T001,项目经理,PL_W951835028,19.2,high
P00333,ORG_UNRES_W659729088,ORG_UNRES_W659729088_T001,自由设计师,PL_W659729088,0.0,unresolved
P00334,ORG_N12898232996,ORG_N12898232996_T001,本科生,PL_N12898232996,0.0,verified
P00335,ORG_N13543888609,ORG_N13543888609_T001,自媒体从业者,PL_N13543888609,0.0,verified
P00336,ORG_W61429979,ORG_W61429979_T001,设计师,PL_W61429979,0.0,verified
P00337,ORG_UNRES_W43806328,ORG_UNRES_W43806328_T001,摄影师,PL_W43806328,0.0,unresolved
P00338,ORG_N13890093482,ORG_N13890093482_T001,运营专员,PL_N13890093482,0.0,verified
P00339,ORG_UNRES_W659587770,ORG_UNRES_W659587770_T001,运营专员,PL_W659587770,0.0,unresolved
P00340,ORG_UNRES_W255630385,ORG_UNRES_W255630385_T001,设计师,PL_W255630385,0.0,unresolved
P00341,ORG_W27767625,ORG_W27767625_T001,房产经纪,PL_W27767625,0.0,verified
P00342,ORG_W294876668,ORG_W294876668_T001,销售代表,PL_W294876668,0.0,verified
P00343,ORG_UNRES_W1460928111,ORG_UNRES_W1460928111_T001,会计,PL_W1460928111,0.0,unresolved
P00344,ORG_N5223897945,ORG_N5223897945_T001,采购专员,PL_N5223897945,0.0,verified
P00345,ORG_N6736714235,ORG_N6736714235_T001,项目经理,PL_W34582270,55.3,medium
P00346,ORG_N3925813284,ORG_N3925813284_T001,本科生,PL_N3925813284,0.0,verified
P00347,ORG_UNRES_W1099726288,ORG_UNRES_W1099726288_T001,安装工,PL_W1099726288,0.0,unresolved
P00348,ORG_UNRES_W34204639,ORG_UNRES_W34204639_T001,安装工,PL_W34204639,0.0,unresolved
P00349,ORG_UNRES_W692005595,ORG_UNRES_W692005595_T001,HR经理,PL_W692005595,0.0,unresolved
P00350,ORG_W232951140,ORG_W232951140_T001,客服,PL_W232951140,0.0,verified
P00351,ORG_N777338608,ORG_N777338608_T001,美容师,PL_N777338608,0.0,verified
P00352,ORG_N6603447371,ORG_N6603447371_T001,美容师,PL_N6603447371,0.0,verified
P00353,ORG_N5223897945,ORG_N5223897945_T001,房产经纪,PL_N5223897945,0.0,verified
P00354,ORG_UNRES_W58030183,ORG_UNRES_W58030183_T001,HR经理,PL_W58030183,0.0,unresolved
P00355,ORG_W162607309,ORG_W162607309_T001,技术经理,PL_W162607309,0.0,verified
P00356,ORG_UNRES_W34546384,ORG_UNRES_W34546384_T001,设备操作员,PL_W34546384,0.0,unresolved
P00357,ORG_UNRES_W661078270,ORG_UNRES_W661078270_T001,卡车司机,PL_W661078270,0.0,unresolved
P00358,ORG_UNRES_W973784995,ORG_UNRES_W973784995_T001,电工,PL_W973784995,0.0,unresolved
P00359,ORG_N1885436866,ORG_N1885436866_T001,保安,PL_N1885436866,0.0,verified
P00360,ORG_N8755303552,ORG_N8755303552_T001,本科生,PL_N8755303552,0.0,verified
P00361,ORG_N8832604496,ORG_N8832604496_T001,本科生,PL_N8832604496,0.0,verified
P00362,ORG_W43810852,ORG_W43810852_T001,财务主管,PL_W676104927,54.0,medium
P00363,ORG_W23447424,ORG_W23447424_T001,硕士研究生,PL_W23447424,0.0,verified
P00364,ORG_N7255845244,ORG_N7255845244_T001,财务主管,PL_W301418957,48.0,medium
P00365,ORG_W60428571,ORG_W60428571_T001,仓库操作员,PL_W60428563,69.0,medium
P00366,ORG_UNRES_W61955719,ORG_UNRES_W61955719_T001,私教,PL_W61955719,0.0,unresolved
P00367,ORG_W56062996,ORG_W56062996_T001,焊工,PL_W504121396,85.1,medium
P00368,ORG_W416989000,ORG_W416989000_T001,酒店服务人员,PL_W416989000,0.0,verified
P00369,ORG_UNRES_W61698864,ORG_UNRES_W61698864_T001,HR经理,PL_W61698864,0.0,unresolved
P00370,ORG_N1125620864,ORG_N1125620864_T001,保安,PL_N1125620864,0.0,verified
P00371,ORG_UNRES_W31620037,ORG_UNRES_W31620037_T001,部门经理,PL_W31620037,0.0,unresolved
P00372,ORG_W1268267050,ORG_W1268267050_T001,硕士研究生,PL_W1268267050,0.0,verified
P00373,ORG_W183248449,ORG_W183248449_T001,行政专员,PL_W183248448,19.5,high
P00374,ORG_W34720688,ORG_W34720688_T001,会计,PL_W34720688,0.0,verified
P00375,ORG_N3618391889,ORG_N3618391889_T001,设计师,PL_N3618391889,0.0,verified
P00376,ORG_W115222390,ORG_W115222390_T001,高级产品经理,PL_W115222390,0.0,verified
P00377,ORG_UNRES_W31754570,ORG_UNRES_W31754570_T001,网店经营者,PL_W31754570,0.0,unresolved
P00378,ORG_W186024410,ORG_W186024410_T001,维修技师,PL_W186024410,0.0,verified
P00379,ORG_W696547796,ORG_W696547796_T001,收银员,PL_N8288458152,48.0,medium
P00380,ORG_N11937920049,ORG_N11937920049_T001,健身教练,PL_N11937920049,0.0,verified
P00381,ORG_W56058495,ORG_W56058495_T001,行政专员,PL_W56058495,0.0,verified
P00382,ORG_W27767631,ORG_W27767631_T001,软件工程师,PL_W27767633,66.7,medium
P00383,ORG_W61759777,ORG_W61759777_T001,自由设计师,PL_W60304156,49.9,medium
P00384,ORG_N6357163296,ORG_N6357163296_T001,客服,PL_N6357163296,0.0,verified
P00385,ORG_W231977751,ORG_W231977751_T001,HR经理,PL_W231977751,0.0,verified
P00386,ORG_W315222503,ORG_W315222503_T001,保安,PL_W315222503,0.0,verified
P00387,ORG_N7879203435,ORG_N7879203435_T001,运营专员,PL_N7879203435,0.0,verified
P00388,ORG_N3442199472,ORG_N3442199472_T001,餐厅服务员,PL_N3442199472,0.0,verified
P00389,ORG_UNRES_W663829669,ORG_UNRES_W663829669_T001,安装工,PL_W663829669,0.0,unresolved
P00390,ORG_UNRES_W41264916,ORG_UNRES_W41264916_T001,建筑工人,PL_W41264916,0.0,unresolved
P00391,ORG_W115222390,ORG_W115222390_T002,维修技师,PL_W115222390,0.0,verified
P00392,ORG_W61759776,ORG_W61759776_T003,本科生,PL_W61759776,0.0,verified
P00393,ORG_W804639074,ORG_W804639074_T001,酒店服务人员,PL_W804639074,0.0,verified
P00394,ORG_N13124257272,ORG_N13124257272_T001,零售店员,PL_N13124257272,0.0,verified
P00395,ORG_N13625545292,ORG_N13625545292_T001,理发师,PL_N13625545292,0.0,verified
P00396,ORG_W245209100,ORG_W245209100_T001,客服,PL_W245209100,0.0,verified
P00397,ORG_N13971311578,ORG_N13971311578_T001,收银员,PL_N13971311578,0.0,verified
P00398,ORG_N2883876001,ORG_N2883876001_T001,软件工程师,PL_N2883876001,0.0,verified
P00399,ORG_UNRES_W248103628,ORG_UNRES_W248103628_T001,客户专员,PL_W248103628,0.0,unresolved
P00400,ORG_N13608377256,ORG_N13608377256_T001,采购经理,PL_W33580855,11.1,high
P00401,ORG_W23447424,ORG_W23447424_T002,硕士研究生,PL_W23447424,0.0,verified
P00402,ORG_UNRES_W662099819,ORG_UNRES_W662099819_T001,维修技师,PL_W662099819,0.0,unresolved
P00403,ORG_N4995440147,ORG_N4995440147_T001,运营专员,PL_W304467254,13.1,high
P00404,ORG_W27778414,ORG_W27778414_T002,酒店前台,PL_W27778414,0.0,verified
P00405,ORG_N6422118762,ORG_N6422118762_T001,客户专员,PL_N6422118762,0.0,verified
P00406,ORG_UNRES_W658011237,ORG_UNRES_W658011237_T001,数据分析师,PL_W658011237,0.0,unresolved
P00407,ORG_W170051001,ORG_W170051001_T001,仓库操作员,PL_W170051001,0.0,verified
P00408,ORG_W1418991792,ORG_W1418991792_T001,销售经理,PL_W1418991792,0.0,verified
P00409,ORG_W56058495,ORG_W56058495_T001,业务负责人,PL_W56058495,0.0,verified
P00410,ORG_W796653482,ORG_W796653482_T001,高级运营专员,PL_W796654969,65.0,medium
P00411,ORG_N3654403517,ORG_N3654403517_T001,客服,PL_N3654403517,0.0,verified
P00412,ORG_UNRES_W662149303,ORG_UNRES_W662149303_T001,配送员,PL_W662149303,0.0,unresolved
P00413,ORG_UNRES_W660222957,ORG_UNRES_W660222957_T001,汽车技师,PL_W660222957,0.0,unresolved
P00414,ORG_N1365110586,ORG_N1365110586_T001,自由销售,PL_N1365110586,0.0,verified
P00415,ORG_N6551615785,ORG_N6551615785_T001,客户经理,PL_W797144957,16.9,high
P00416,ORG_N5106518330,ORG_N5106518330_T001,行政专员,PL_W292084213,4.8,high
P00417,ORG_W161110169,ORG_W161110169_T001,硕士研究生,PL_W161110169,0.0,verified
P00418,ORG_UNRES_W1544282802,ORG_UNRES_W1544282802_T001,配送员,PL_W1544282802,0.0,unresolved
P00419,ORG_N13915723228,ORG_N13915723228_T001,产品经理,PL_N13915723228,0.0,verified
P00420,ORG_UNRES_W659587785,ORG_UNRES_W659587785_T001,高级运营专员,PL_W659587785,0.0,unresolved
P00421,ORG_W59144913,ORG_W59144913_T001,健身教练,PL_W59144913,0.0,verified
P00422,ORG_W1504222290,ORG_W1504222290_T001,本科生,PL_W1504222290,0.0,verified
P00423,ORG_N6424404084,ORG_N6424404084_T001,财务专员,PL_W679550929,56.7,medium
P00424,ORG_N12863156081,ORG_N12863156081_T001,独立承包商,PL_N12863156081,0.0,verified
P00425,ORG_N6845991721,ORG_N6845991721_T001,运营专员,PL_W265703121,31.6,medium
P00426,ORG_UNRES_W122198143,ORG_UNRES_W122198143_T001,销售经理,PL_W122198143,0.0,unresolved
P00427,ORG_UNRES_W804618150,ORG_UNRES_W804618150_T001,高级运营专员,PL_W804618150,0.0,unresolved
P00428,ORG_UNRES_W67141459,ORG_UNRES_W67141459_T001,电工,PL_W67141459,0.0,unresolved
P00429,ORG_UNRES_W662213142,ORG_UNRES_W662213142_T001,房产经纪,PL_W662213142,0.0,unresolved
P00430,ORG_W150506087,ORG_W150506087_T001,酒店前台,PL_W150506087,0.0,verified
P00431,ORG_UNRES_W804360806,ORG_UNRES_W804360806_T001,配送员,PL_W804360806,0.0,unresolved
P00432,ORG_UNRES_W103093413,ORG_UNRES_W103093413_T001,独立程序员,PL_W103093413,0.0,unresolved
P00433,ORG_UNRES_W354395308,ORG_UNRES_W354395308_T001,建筑工人,PL_W354395308,0.0,unresolved
P00434,ORG_UNRES_W660357354,ORG_UNRES_W660357354_T001,部门经理,PL_W660357354,0.0,unresolved
P00435,ORG_W58326721,ORG_W58326721_T001,采购专员,PL_W58326721,0.0,verified
P00436,ORG_N1386854884,ORG_N1386854884_T001,理发师,PL_N1386854884,0.0,verified
P00437,ORG_N9633703338,ORG_N9633703338_T001,本科生,PL_N9633703338,0.0,verified
P00438,ORG_W61429677,ORG_W61429677_T001,酒店服务人员,PL_W61429677,0.0,verified
P00439,ORG_N14036160054,ORG_N14036160054_T001,高级软件工程师,PL_W334916363,35.3,medium
P00440,ORG_N4429343396,ORG_N4429343396_T001,咖啡师,PL_N4429343396,0.0,verified
P00441,ORG_UNRES_W660624564,ORG_UNRES_W660624564_T001,安装工,PL_W660624564,0.0,unresolved
P00442,ORG_W58936524,ORG_W58936524_T001,汽车技师,PL_W58936524,0.0,verified
P00443,ORG_UNRES_W669794330,ORG_UNRES_W669794330_T001,汽车技师,PL_W669794330,0.0,unresolved
P00444,ORG_N7685020700,ORG_N7685020700_T001,咖啡师,PL_N7685020700,0.0,verified
P00445,ORG_UNRES_W220029026,ORG_UNRES_W220029026_T001,设备操作员,PL_W220029026,0.0,unresolved
P00446,ORG_UNRES_W661193375,ORG_UNRES_W661193375_T001,配送员,PL_W661193375,0.0,unresolved
P00447,ORG_UNRES_W705625074,ORG_UNRES_W705625074_T001,摄影师,PL_W705625074,0.0,unresolved
P00448,ORG_N6240358402,ORG_N6240358402_T001,健身教练,PL_N6240358402,0.0,verified
P00449,ORG_W32052212,ORG_W32052212_T001,行政专员,PL_W32052212,0.0,verified
P00450,ORG_N12752276980,ORG_N12752276980_T001,保安,PL_N12752276980,0.0,verified
P00451,ORG_N13890093470,ORG_N13890093470_T001,项目经理,PL_N13890093470,0.0,verified
P00452,ORG_N12861684096,ORG_N12861684096_T001,客户经理,PL_W678970362,34.0,medium
P00453,ORG_UNRES_W659572852,ORG_UNRES_W659572852_T001,卡车司机,PL_W659572852,0.0,unresolved
P00454,ORG_W62058574,ORG_W62058574_T001,财务专员,PL_W62058574,0.0,verified
P00455,ORG_UNRES_W662441560,ORG_UNRES_W662441560_T001,卡车司机,PL_W662441560,0.0,unresolved
P00456,ORG_UNRES_W31812609,ORG_UNRES_W31812609_T001,独立承包商,PL_W31812609,0.0,unresolved
P00457,ORG_W31617640,ORG_W31617640_T001,销售经理,PL_W31617640,0.0,verified
P00458,ORG_N7211739897,ORG_N7211739897_T001,会计,PL_N7211739897,0.0,verified
P00459,ORG_N5456840123,ORG_N5456840123_T001,高级软件工程师,PL_W122198734,10.7,high
P00460,ORG_W161110169,ORG_W161110169_T001,本科生,PL_W161110169,0.0,verified
P00461,ORG_N4341877290,ORG_N4341877290_T001,理发师,PL_N4341877290,0.0,verified
P00462,ORG_N12877228146,ORG_N12877228146_T001,会计,PL_W58335971,15.0,high
P00463,ORG_UNRES_W804360806,ORG_UNRES_W804360806_T001,客户经理,PL_W804360806,0.0,unresolved
P00464,ORG_N5443636923,ORG_N5443636923_T001,数据分析师,PL_W663827167,78.5,medium
P00465,ORG_W96975978,ORG_W96975978_T001,保安,PL_W96975978,0.0,verified
P00466,ORG_W59244402,ORG_W59244402_T001,技术经理,PL_W59244402,0.0,verified
P00467,ORG_N5348818286,ORG_N5348818286_T001,自由设计师,PL_N5348818286,0.0,verified
P00468,ORG_N2146960322,ORG_N2146960322_T001,保安,PL_N2146960322,0.0,verified
P00469,ORG_W1230109207,ORG_W1230109207_T001,美容师,PL_W1230109207,0.0,verified
P00470,ORG_UNRES_W106181672,ORG_UNRES_W106181672_T001,运营经理,PL_W106181672,0.0,unresolved
P00471,ORG_N390360901,ORG_N390360901_T001,自由销售,PL_N390360901,0.0,verified
P00472,ORG_W35155100,ORG_W35155100_T001,酒店服务人员,PL_W35155100,0.0,verified
P00473,ORG_N10572768000,ORG_N10572768000_T001,咖啡师,PL_N10572768000,0.0,verified
P00474,ORG_W461483026,ORG_W461483026_T001,运营经理,PL_W461483026,0.0,verified
P00475,ORG_UNRES_W659333866,ORG_UNRES_W659333866_T001,自由销售,PL_W659333866,0.0,unresolved
P00476,ORG_UNRES_W453440703,ORG_UNRES_W453440703_T001,搬运工,PL_W453440703,0.0,unresolved
P00477,ORG_N7781377932,ORG_N7781377932_T001,本科生,PL_N7781377932,0.0,verified
P00478,ORG_UNRES_W770873612,ORG_UNRES_W770873612_T001,自媒体从业者,PL_W770873612,0.0,unresolved
P00479,ORG_W1504222290,ORG_W1504222290_T001,本科生,PL_W1504222290,0.0,verified
P00480,ORG_UNRES_W1204906983,ORG_UNRES_W1204906983_T001,自媒体从业者,PL_W1204906983,0.0,unresolved
P00481,ORG_UNRES_W659728674,ORG_UNRES_W659728674_T001,自由设计师,PL_W659728674,0.0,unresolved
P00482,ORG_W1502659706,ORG_W1502659706_T001,本科生,PL_W1502659706,0.0,verified
P00483,ORG_N730314298,ORG_N730314298_T001,会计,PL_N730314298,0.0,verified
P00484,ORG_W937324127,ORG_W937324127_T001,餐厅服务员,PL_W937324127,0.0,verified
P00485,ORG_W66967683,ORG_W66967683_T001,高级软件工程师,PL_W66967683,0.0,verified
P00486,ORG_UNRES_W552173331,ORG_UNRES_W552173331_T001,采购经理,PL_W552173331,0.0,unresolved
P00487,ORG_N5706236065,ORG_N5706236065_T001,财务专员,PL_W599480360,41.6,medium
P00488,ORG_N12247061816,ORG_N12247061816_T001,财务专员,PL_N12247061816,0.0,verified
P00489,ORG_UNRES_W662150031,ORG_UNRES_W662150031_T001,高级项目经理,PL_W662150031,0.0,unresolved
P00490,ORG_UNRES_W659605645,ORG_UNRES_W659605645_T001,卡车司机,PL_W659605645,0.0,unresolved
P00491,ORG_N3418249775,ORG_N3418249775_T001,项目经理,PL_N3418249775,0.0,verified
P00492,ORG_N2486924730,ORG_N2486924730_T001,销售代表,PL_W34587722,48.3,medium
P00493,ORG_W805394111,ORG_W805394111_T001,行政专员,PL_W805394111,0.0,verified
P00494,ORG_N6597442230,ORG_N6597442230_T001,客服,PL_N6597442230,0.0,verified
P00495,ORG_N6340988712,ORG_N6340988712_T001,高级数据分析师,PL_W443995276,53.5,medium
P00496,ORG_W77743230,ORG_W77743230_T001,独立承包商,PL_W77743230,0.0,verified
P00497,ORG_N6343511085,ORG_N6343511085_T001,翻译,PL_N6343511085,0.0,verified
P00498,ORG_UNRES_W983838096,ORG_UNRES_W983838096_T001,产品经理,PL_W983838096,0.0,unresolved
P00499,ORG_N6547194178,ORG_N6547194178_T001,收银员,PL_N6547194178,0.0,verified
P00500,ORG_N11114383380,ORG_N11114383380_T001,咖啡师,PL_N11114383380,0.0,verified
P00501,ORG_W416989000,ORG_W416989000_T001,保安,PL_W416989000,0.0,verified
P00502,ORG_UNRES_W89185222,ORG_UNRES_W89185222_T001,私教,PL_W89185222,0.0,unresolved
P00503,ORG_W27767625,ORG_W27767625_T001,会计,PL_W27767625,0.0,verified
P00504,ORG_N6685670028,ORG_N6685670028_T001,财务主管,PL_N6685670028,0.0,verified
P00505,ORG_UNRES_W661250199,ORG_UNRES_W661250199_T001,建筑工人,PL_W661250199,0.0,unresolved
P00506,ORG_W55461754,ORG_W55461754_T001,采购专员,PL_W55461754,0.0,verified
P00507,ORG_N6090819024,ORG_N6090819024_T001,采购经理,PL_W495300892,36.5,medium
P00508,ORG_UNRES_W704997239,ORG_UNRES_W704997239_T001,仓库操作员,PL_W704997239,0.0,unresolved
P00509,ORG_W34615187,ORG_W34615187_T001,高级数据分析师,PL_W34615187,0.0,verified
P00510,ORG_UNRES_W670272329,ORG_UNRES_W670272329_T001,咨询顾问,PL_W670272329,0.0,unresolved
P00511,ORG_N7658272777,ORG_N7658272777_T001,技术经理,PL_W60185759,8.6,high
P00512,ORG_N5372577218,ORG_N5372577218_T001,会计,PL_N5372577218,0.0,verified
P00513,ORG_N13971498235,ORG_N13971498235_T001,HR经理,PL_W61698828,62.0,medium
P00514,ORG_N13298642268,ORG_N13298642268_T001,设计师,PL_N13298642268,0.0,verified
P00515,ORG_W438900671,ORG_W438900671_T001,健身教练,PL_W438900671,0.0,verified
P00516,ORG_N6325961195,ORG_N6325961195_T001,理发师,PL_N6325961195,0.0,verified
P00517,ORG_N1122902994,ORG_N1122902994_T001,健身教练,PL_N1122902994,0.0,verified
P00518,ORG_N6363116932,ORG_N6363116932_T001,餐厅服务员,PL_N6363116932,0.0,verified
P00519,ORG_N7708066748,ORG_N7708066748_T001,高级数据分析师,PL_N7708066748,0.0,verified
P00520,ORG_W61760417,ORG_W61760417_T001,采购经理,PL_W61760417,0.0,verified
